school,subject,course,ID,"Disciplinary
Belonging.Score.pre","Disciplinary
Belonging.Score.Range.pre","Disciplinary
Belonging.Score.SD.pre",Community_1.pre,Community_2.pre,Community_3.pre,"Disciplinary
Belonging.Score.post","Disciplinary
Belonging.Score.Range.post","Disciplinary
Belonging.Score.SD.post",Community_1.post,Community_2.post,Community_3.post,"Disciplinary
Belonging.Score.diff",Self-Efficacy.Score.pre,Self-Efficacy.Score.Range.pre,Self-Efficacy.Score.SD.pre,Efficacy_1.pre,Efficacy_2.pre,Efficacy_3.pre,Efficacy_4.pre,Efficacy_5.pre,Self-Efficacy.Score.post,Self-Efficacy.Score.Range.post,Self-Efficacy.Score.SD.post,Efficacy_1.post,Efficacy_2.post,Efficacy_3.post,Efficacy_4.post,Efficacy_5.post,Self-Efficacy.Score.diff,"Social
Belonging.Score.mid","Social
Belonging.Score.Range.mid","Social
Belonging.Score.SD.mid",SocialBelongingMid_1.mid,SocialBelongingMid_2.mid,SocialBelongingMid_3.mid,SocialBelongingMid_4.mid,SocialBelongingMid_5.mid,SocialBelongingMid_6.mid,SocialBelongingMid_7.mid,SocialBelongingMid_8.mid,SocialBelongingMid_9.mid,SocialBelongingMid_10.mid,"Course
Climate.Score.mid","Course
Climate.Score.Range.mid","Course
Climate.Score.SD.mid",Climate1Mid_1.mid,Climate1Mid_2.mid,Climate1Mid_3.mid,Climate1Mid_4.mid,Climate1Mid_5.mid,Climate1Mid_6.mid,Climate1Mid_7.mid,Climate1Mid_8.mid,Climate1Mid_9.mid,Climate2Mid_1.mid,Climate2Mid_2.mid,Climate2Mid_3.mid,Climate2Mid_4.mid,Climate2Mid_5.mid,Climate2Mid_6.mid,Climate2Mid_7.mid,Climate2Mid_8.mid,Climate2Mid_9.mid,Climate3Mid_1.mid,Climate3Mid_2.mid,Climate3Mid_3.mid,Climate3Mid_4.mid,Climate3Mid_5.mid,Climate3Mid_6.mid,Climate3Mid_7.mid,Climate3Mid_8.mid,Major,Major_9_TEXT,CourseInfluMaj_1,DiscPicture.pre,DiscPicture.post,survey,BarriersClosed1_1,BarriersClosed1_2,BarriersClosed1_3,BarriersClosed1_4,BarriersClosed1_5,BarriersClosed1_6,BarriersClosed2_7,BarriersClosed2_8,BarriersClosed2_9,BarriersClosed2_10,BarriersClosed2_11,BarriersClosed2_12,IndigenousIdentity,TwoSpirit,GeographicOrigin,RaceIdentity,RaceIdentity_10_TEXT,Racialization,ParentEducation,GenderIdentity,GenderIdentity_5_TEXT,TransIdentity,TransIdentity_4_TEXT,SexualIdentity,SexualIdentity_7_TEXT,LanguagesSchool,LanguagesSchool_18_TEXT,LanguagesHome,LanguagesHome_18_TEXT,WhenCanada,DisabilitySpecific,DisabilitySpecific_9_TEXT,DisabilityImpacts1,DisabilityImpacts1_6_TEXT,DisabilityImpacts2,DisabilityImpacts2_13_TEXT,PaidWork_5,Enrichment_1,Commuting_1,PersonalCommitments_1,NonExam,TermExam,FinalExam,TotalGrade,WeightedExam,Other,section
TRU,Chemistry,CHEM 1510,303f2881e0bf9eaa,4.333333333333333,1,0.5773502691896258,4,5,4,3.3333333333333335,1,0.5773502691896258,3,4,3,-0.9999999999999996,5.4,1,0.5477225575051662,5,6,5,6,5,4.4,2,0.8944271909999159,3,5,5,5,4,-1,2,2,0.4714045207910317,2,2,2,2,2,1,2,3,2,2,5.769230769230769,4,0.9080833577460742,5,6,6,6,6,7,6,6,5,6,3,5,5,5,6,7,6,7,7,5,6,6,5,6,5,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,"A smart, hardworking person who enjoys working with chemicals",An intelligent person who likes to work with chemicals and do experiments,3,7,6,7,9,1,5,6,4,6,6,6,6,No,NA,NA,"Latino (examples: Latin American, Hispanic descent),White (examples: European descent including German, Scottish, etc.)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Spanish",NA,"English,Spanish",NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,My accessibility and support need(s) at school,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue",NA,0,8,6,2,62.08620689655173,59,58.778625954198475,67.8,59.36068702290077,100,02
TRU,Chemistry,CHEM 1510,319e38a4e0414240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,3,1.0327955589886444,6,4,5,6,6,6,5,6,5,3,5.461538461538462,5,1.3335897189396513,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,7,2,7,6,6,6,4,5,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Asexual,NA,"English,Hindi",NA,"Hindi,Not listed. Please specify (optional):",Gujarati,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,20,10,8,3,59.89655172413792,71,77.86259541984732,75.76274173027988,75.65203562340966,33.33333333333333,01
TRU,Chemistry,CHEM 1510,31fca31930ad34dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5,1.7159383568311668,7,5,2,3,6,6,3,6,3,4,6.038461538461538,6,1.7316066350246926,7,7,7,7,7,1,7,7,7,7,6,7,6,7,7,7,1,7,5,7,7,4,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,Not listed. Please specify (optional):,tamil,Grade 2,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,18,8,12,18,NA,NA,NA,NA,NA,NA,NA
TRU,Chemistry,CHEM 1510,325a75641f8dc920,2.3333333333333335,3,1.5275252316519465,2,1,4,NA,NA,NA,NA,NA,NA,NA,4.2,4,1.6431676725154984,5,6,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,5,1.8973665961010275,6,2,7,6,5,2,3,6,6,3,6.384615384615385,5,1.1340872303988994,6,5,7,6,7,7,7,7,5,7,6,5,7,7,6,7,7,7,7,7,7,7,7,7,2,6,NA,NA,NA,Someone in a lab setting with many chemicals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"English,French",NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,4,8,1,2,71.25862068965517,86,87.78625954198473,87,87.7735368956743,66.66666666666666,02
TRU,Chemistry,CHEM 1510,343acc1cd3289728,NA,NA,NA,NA,NA,NA,4.333333333333333,2,1.1547005383792517,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,3,1.3038404810405297,3,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemistry,undecided",NA,1,NA,Same I would consider it to be as someone who is working in the field,3,9,2,7,1,4,2,5,7,3,8,8,8,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Prefer not to answer,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,Punjabi,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,2,32,5,2,55.75862068965518,62,51.14503816793893,63.3,56.0941475826972,33.33333333333333,02
TRU,Chemistry,CHEM 1510,3c496221d764b327,NA,NA,NA,NA,NA,NA,4.333333333333333,1,0.5773502691896258,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,1,0.44721359549995787,4,3,4,4,4,NA,6.7,3,0.9486832980505138,7,7,7,7,7,7,7,4,7,7,6.346153846153846,4,1.3249092857190696,3,7,7,4,7,4,7,7,5,7,7,7,6,7,7,7,3,7,7,7,7,7,7,7,7,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,NA,I think they are just very driven people making the world better by educating others,3,10,3,10,10,10,10,10,10,2,5,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.20689655172414,69,68.70229007633588,74.44580152671756,69.39885496183206,100,01
TRU,Chemistry,CHEM 1510,3fb9e0a65c38d007,6,0,0,6,6,6,6.666666666666667,1,0.5773502691896258,7,6,7,0.666666666666667,6,0,0,6,6,6,6,6,6,5,2.23606797749979,2,7,7,7,7,0,2.2,6,2.5298221281347035,7,1,1,1,1,1,7,1,1,1,6.769230769230769,6,1.1766968108291043,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,1,"Hardworking intellectuals, who spend great amount of time improving and practicing their professional skills",person who is eager to master his/her experience and knowledge in chemistry,3,0,0,0,0,0,0,0,10,0,0,0,10,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Mandarin,Russian",NA,Russian,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,25,25,50,1,71.75862068965519,78,74.04580152671755,79.84853053435114,76.31043256997455,100,01
TRU,Chemistry,CHEM 1510,414379f2ecee4133,2.6666666666666665,4,2.081665999466133,1,2,5,NA,NA,NA,NA,NA,NA,NA,5,4,1.7320508075688772,6,6,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2,0.6749485577105528,6,6,6,4,6,6,6,5,6,6,5.461538461538462,5,1.3335897189396513,6,6,6,5,6,2,6,6,6,6,6,6,6,6,5,6,2,6,7,6,6,5,6,6,2,6,NA,NA,NA,Bill Nye the Science Guy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,Yes,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Asexual,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,8,4,4,1,71.06896551724138,86,57.25190839694656,76.4,69.70737913486005,66.66666666666666,02
TRU,Chemistry,CHEM 1510,45c5c5a7986bce58,6,2,1,5,7,6,NA,NA,NA,NA,NA,NA,NA,4.8,5,2.1679483388678804,5,1,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1.1547005383792515,6,3,5,4,4,4,4,5,3,2,6.1923076923076925,6,1.6737796932507165,7,7,7,7,7,1,6,7,7,7,7,6,7,6,6,7,1,7,6,7,7,4,6,7,7,7,NA,NA,NA,"People who like chem, kinda nerdy tho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,Prefer not to answer,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,14,2,0,65.3103448275862,85,81.67938931297711,82.38445292620865,83.7436386768448,66.66666666666666,01
TRU,Chemistry,CHEM 1510,47a79eafbacdad90,4.333333333333333,4,2.0816659994661326,2,5,6,6,0,0,6,6,6,1.666666666666667,5,2,0.7071067811865476,5,6,4,5,5,5.4,1,0.5477225575051661,5,6,5,5,6,0.40000000000000036,2.8,4,1.6193277068654823,5,5,2,2,5,1,2,3,2,1,6.3076923076923075,3,0.7358929688062401,7,6,7,7,7,6,7,6,7,6,4,7,7,6,6,7,7,7,6,6,6,6,5,6,6,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,"I imagine people who have very good math and analytical skills, and enjoy lab exercises.","I think this includes students majoring in chemistry, but I also think it could include students focusing on other aspects of science, if they still have an interest in chemistry.",3,6,0,7,3,0,3,5,2,1,8,6,5,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"English,French",NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,8,1,8,20,61.63793103448276,76,70.22900763358778,75.33015267175573,73.21882951653944,100,01
TRU,Chemistry,CHEM 1510,484cb24b59d452f0,6.333333333333333,2,1.1547005383792517,5,7,7,5.333333333333333,4,2.0816659994661326,3,6,7,-1,6.2,1,0.44721359549995793,6,6,6,6,7,7,0,0,7,7,7,7,7,0.7999999999999998,6.6,2,0.699205898780101,7,7,7,7,7,7,5,7,6,6,6.269230769230769,6,1.950542330895534,7,7,6,7,7,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,environmental sciences and/or conservation,NA,3,I'm not really sure. This could be anyone who is involved in Chemistry,Someone who loves chemistry and chooses it as their major.,3,0,2,0,0,0,0,2,0,2,0,0,0,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,"English,French",NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,"How people treat me at school,How included I feel in a class",NA,"Emotional, mental, or psychological health/wellbeing",NA,0,10,3,1,80.10344827586206,92,99.23664122137404,96.2,97.04834605597964,100,02
TRU,Chemistry,CHEM 1510,49731019e714e6ac,5.666666666666667,3,1.5275252316519465,4,6,7,6.333333333333333,2,1.1547005383792517,7,5,7,0.6666666666666661,3.6,4,1.5165750888103102,3,6,3,4,2,4.2,2,1.0954451150103321,3,5,5,5,3,0.6000000000000001,1,0,0,1,1,1,1,1,1,1,1,1,1,6.230769230769231,4,0.9511127086814603,5,5,6,6,7,7,7,7,7,6,6,3,7,6,5,7,6,7,6,6,7,6,6,7,7,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,"A scientist, someone working in a lab or someone who works on innovative research","scientists
doctors
researchers
lab techs
nurses",3,4,2,6,5,1,2,2,9,2,4,4,7,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,17,1,20,20,54.39655172413793,55.00000000000001,53.43511450381679,61.25229007633588,54.532442748091604,100,01
TRU,Chemistry,CHEM 1510,4b30698e74f39c70,5.666666666666667,1,0.5773502691896258,6,5,6,NA,NA,NA,NA,NA,NA,NA,5.4,1,0.5477225575051661,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Someone who is a critical thinker, asks lots of questions and is curious about the world around them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,How included I feel in a class,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,10,2,7,64.5344827586207,72,83.96946564885496,75.52764631043256,79.68193384223919,33.33333333333333,01
TRU,Chemistry,CHEM 1510,4cb528bae392652e,3.6666666666666665,1,0.5773502691896258,4,3,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"People that works on labs, doctors, teachers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Latino (examples: Latin American, Hispanic descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Pansexual,NA,"English,Spanish",NA,Spanish,NA,University or equivalent,"Mental health condition (e.g., depression, anxiety, etc.)",NA,Prefer not to answer,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue",NA,0,4,6,0,23.396551724137932,32,30.53435114503817,29.715356234096692,31.399491094147585,33.33333333333333,01
TRU,Chemistry,CHEM 1510,4d5388d143b431c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1.3333333333333333,7,7,6,7,7,7,6,3,5,5,6.538461538461538,2,0.646886032050112,7,6,6,7,6,7,6,7,6,7,7,7,7,7,6,7,5,7,7,7,7,7,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,I am not certain,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,"Asexual,Heterosexual/Straight,Questioning/Unsure",NA,"English,French,Hindi",NA,English,NA,Kindergarten or earlier,"Deaf/Hard of hearing,Mental health condition (e.g., depression, anxiety, etc.),Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.),Physical disability",NA,How people treat me at school,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Hearing,Pain,Stair climbing,Walking distances",NA,20,14,3,3,50.810344827586206,67,50.38167938931297,60.936921119592874,57.72582697201016,33.33333333333333,01
TRU,Chemistry,CHEM 1510,516202515d204aec,3,3,1.7320508075688772,2,5,2,3.6666666666666665,2,1.1547005383792515,3,5,3,0.6666666666666665,5,3,1.224744871391589,3,6,5,6,5,4,3,1.4142135623730951,2,5,5,5,3,-1,1.7,2,0.6749485577105528,3,2,2,2,2,1,2,1,1,1,6.923076923076923,2,0.39223227027636803,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,chemistry,NA,-1,White and with money to pursue further education,"white, man, super smart who understand topics in their first try",3,10,4,10,10,6,2,2,8,6,4,5,9,No,NA,NA,"Latino (examples: Latin American, Hispanic descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Bisexual,NA,"English,Spanish",NA,Spanish,NA,University or equivalent,"Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,10,12,7,41.224137931034484,36,48.854961832061065,50.8,43.905852417302796,100,02
TRU,Chemistry,CHEM 1510,566c46016587c28f,5.333333333333333,2,1.1547005383792517,4,6,6,4.666666666666667,2,1.1547005383792517,4,4,6,-0.6666666666666661,5.6,1,0.5477225575051662,5,6,6,5,6,5,2,1,5,6,4,4,6,-0.5999999999999996,4,4,1.632993161855452,6,2,6,5,5,4,5,2,2,3,5.961538461538462,1,0.19611613513818402,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,1,NA,NA,3,8,10,8,0,8,10,8,0,10,10,8,1,No,NA,NA,"East Asian (examples: Chinese, Korean, Japanese, Taiwanese descent),White (examples: European descent including German, Scottish, etc.)",NA,No,I am not certain,Woman,NA,No,NA,Lesbian,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,1,20,2,1,57.913793103448285,78,76.33587786259542,75.9,77.66539440203563,33.33333333333333,02
TRU,Chemistry,CHEM 1510,569a1ed0934d83fc,NA,NA,NA,NA,NA,NA,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,3.9,4,1.911950719959998,6,4,6,6,3,6,2,2,2,2,5.769230769230769,6,1.5825976698502324,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,2,6,7,7,7,1,7,7,7,7,environmental sciences and/or conservation,NA,0,NA,chemistry major students,3,5,5,1,7,1,0,2,2,2,1,3,3,No,NA,NA,"East Asian (examples: Chinese, Korean, Japanese, Taiwanese descent),Not listed. Please specify (optional):",Kazakhstanian,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Russian,Not listed. Please specify (optional):",Kazakh,Russian,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,NA,19,25,NA,52.3448275862069,61,68.70229007633588,67.3,66.06552162849873,66.66666666666666,02
TRU,Chemistry,CHEM 1510,5896f0a610f90d50,2.3333333333333335,1,0.5773502691896258,2,2,3,NA,NA,NA,NA,NA,NA,NA,4.4,3,1.3416407864998738,3,6,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,4,1.7126976771553504,6,2,6,3,6,6,3,6,3,3,5.538461538461538,3,0.7060180864974626,5,5,6,6,6,6,5,6,6,6,5,5,6,6,5,6,6,6,6,5,5,3,6,6,5,6,NA,NA,NA,Someone who gets high grades and consistently excels across all science courses. Someone who is willing to ask questions and seek extra help even if it’s not readily accessible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,"Other impact(s). Please specify (optional):,Prefer not to answer",Ability to stay motivated and show up even if I’m interested in the courses,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue",NA,15,20,5,5,54.77586206896552,50,50.38167938931297,58.8202544529262,50.64249363867685,66.66666666666666,01
TRU,Chemistry,CHEM 1510,5948c95e29fe917d,4.333333333333333,3,1.5275252316519465,4,3,6,5,2,1,5,4,6,0.666666666666667,5.8,1,0.44721359549995787,5,6,6,6,6,4.6,3,1.1401754250991378,4,6,3,5,5,-1.2000000000000002,5.4,3,1.0749676997731399,6,6,6,6,6,4,5,6,6,3,6.3076923076923075,2,0.6176879969195302,6,7,7,6,6,7,6,7,6,6,5,6,6,6,6,7,7,7,6,6,7,6,5,7,6,7,environmental sciences and/or conservation,NA,0,Someone passionate about chemistry and has the brain for the math and the specifics of experiments.,"People that work in labs, researchers, professors, high school teachers.",3,0,4,1,7,0,5,0,7,0,6,1,6,Yes,No,Indigenous from Canada,"Indigenous (examples: First Nations, Métis, Inuit descent),White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,"Bisexual,Pansexual",NA,English,NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,Prefer not to answer,NA,"Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,0,5,0,55.396551724137936,78,66.41221374045801,71.6867748091603,71.79389312977098,100,01
TRU,Chemistry,CHEM 1510,5a785b3c37393549,4.333333333333333,3,1.5275252316519465,3,6,4,NA,NA,NA,NA,NA,NA,NA,5.6,1,0.5477225575051662,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6,1.9888578520235065,7,7,7,4,7,7,5,7,6,1,5.8076923076923075,6,1.2967414782979918,6,4,6,7,7,7,6,7,6,5,5,6,6,6,5,7,7,1,6,6,6,7,6,6,4,6,NA,NA,NA,A person with glasses and a white lab cloak.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefer not to answer,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Not listed. Please specify (optional):,"I guess a woman, but I don't feel strongly connected to gender. Probably closer to non-bianary.",No,NA,Bisexual,NA,"English,French",NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.),Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,"How people treat me at school,My accessibility and support need(s) at school,Other impact(s). Please specify (optional):",Classes can often have many background notices and those are difficult for me to tune out.,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,24,8,9,75.37931034482759,70,58.778625954198475,74.08418575063614,63.9440203562341,66.66666666666666,01
